Station|Source|Net|Latitude|Longitude|Distance|Azimuth|Elevation|Station Name
O51A|IRISDMC|TA|40.146999|-82.605598|4.278041425158006|111.19332866572772|380|Pataskala, OH, USA
P51A|IRISDMC|TA|39.4818|-83.060097|4.30163575852108|121.24430569015848|211|Williamsport, OH, USA
FVM|IRISDMC|NM|37.9812|-90.4273|4.320204874355204|-151.64907730363115|137|French Village, MO
H48A|IRISDMC|TA|44.7006|-83.324898|4.367013155648567|47.103874426331366|244|Harrisville, MI, USA
COWI|IRISDMC|US|46.1003|-89.1369|4.389240616138606|-11.961861516481628|523.3|Conover, Wisconsin, USA
Q51A|IRISDMC|TA|39.026001|-83.345596|4.404065689724864|127.7849051609741|362|Peebles, OH, USA
G47A|IRISDMC|TA|45.173|-83.855103|4.4243381853905595|39.26114940416249|239|Hillman, MI, USA
R50A|IRISDMC|TA|38.281601|-84.3274|4.4316532219476095|141.68715409163087|255|Paris, KY, USA
S49A|IRISDMC|TA|37.784901|-85.287498|4.475325577148922|153.3453510338359|230|Springfield, KY, USA
CCM|IRISDMC|IU|38.0557|-91.2446|4.580766433854848|-143.9917776120589|222|Cathedral Cave, Missouri, USA
E43A|IRISDMC|TA|46.375801|-86.995399|4.601065483734305|7.162994060159898|303|Lone Tree Farm, Eben Junction, MI, USA
N52A|IRISDMC|TA|40.8125|-81.687599|4.716995344458238|100.21007447268862|331|McGinn's Farm, Dalton, OH, USA
K51A|IRISDMC|TA|42.722301|-81.508202|4.761584451002235|76.88485504080658|217|Iona Station, ON, CAN
R51A|IRISDMC|TA|38.300098|-83.583397|4.7830168234172055|135.8694533636126|231|Hillsboro, KY, USA
O52A|IRISDMC|TA|40.115799|-81.836098|4.829912021604663|108.59038007826847|331|Adamsville, OH, USA
P52A|IRISDMC|TA|39.633701|-82.1325|4.832892176975249|114.92265215639947|293|Corning, OH, USA
M52A|IRISDMC|TA|41.540501|-81.357002|4.838359727898194|91.07833516308362|382|Chesterland, OH, USA
T47A|IRISDMC|TA|36.988098|-87.105499|4.857365927994772|173.1865635061446|217|Sharon Grove, KY, USA
S50A|IRISDMC|TA|37.679001|-84.400299|4.901240342854401|146.38976263167538|300|Richmond, KY, USA
SPMN|IRISDMC|TA|45.224602|-92.803703|4.964459674660806|-44.925720511155234|311|Marine on St. Croix, MN, USA
E44A|IRISDMC|TA|46.6199|-85.921402|4.996071166475783|15.196621756500676|282|Grand Marais Airport, Grand Marais, MI, USA
T49A|IRISDMC|TA|37.105|-85.533401|5.0296965783336915|158.6594296759896|313|Edmonton, KY, USA
Q52A|IRISDMC|TA|38.9622|-82.266899|5.103100671250966|122.12953416371218|228|Bidwell, OH, USA
E46A|IRISDMC|TA|46.366501|-84.306198|5.206496779614796|27.830594394715412|269|Sault Ste Marie, MI, USA
O53A|IRISDMC|TA|40.249298|-81.212898|5.226525604195555|105.21792904123829|320|New Philadelphia, OH, USA
R52A|IRISDMC|TA|38.336601|-82.644302|5.271764032166241|129.55342226737508|300|Catlettsburg, KY, USA
D41A|IRISDMC|TA|47.060501|-88.565697|5.273436887000034|-5.4901108708635356|271|Chassel, MI, USA
S51A|IRISDMC|TA|37.639198|-83.593498|5.292024496265803|140.67858534569322|286|Beattyville, KY, USA
T50A|IRISDMC|TA|37.020401|-84.838402|5.318964535898259|153.32559765780138|302|Nancy, KY, USA
N53A|IRISDMC|TA|40.806499|-80.8377|5.343431429889869|98.53774248345516|360|Lisbon, OH, USA
K52A|IRISDMC|TA|42.780499|-80.713898|5.34707407337485|77.20260013071672|232|Tillsonburg, ON, CAN
M53A|IRISDMC|TA|41.439301|-80.675003|5.356909825389691|91.62234732279518|334|WI Miller and Sons, Farmdale, OH, USA
I51A|IRISDMC|TA|43.8036|-81.023102|5.370925415975725|65.97131909685147|376|Listowel, ON, CAN
P53A|IRISDMC|TA|39.486801|-81.389603|5.407378879401307|113.35246114403867|270|Whipple, OH, USA
PBMO|IRISDMC|NM|36.7785|-90.4297|5.422438813211451|-157.35479547267514|143.9|Three Rivers Community College, Poplar Bluff, MO
E38A|IRISDMC|TA|46.605801|-91.554199|5.485434637431236|-27.859407659278446|341|The Farm, Brule, WI, USA
F48A|IRISDMC|TA|45.827801|-82.6185|5.4959815680918345|41.32716355188589|203|Evansville, ON, CAN
S52A|IRISDMC|TA|37.6791|-83.0784|5.513435827230843|137.01567611475681|367|Salyersville, KY, USA
UTMT|IRISDMC|NM|36.3497|-88.8636|5.522702269893656|-171.2842710686587|110|Martin, TN
U49A|IRISDMC|TA|36.512901|-85.779602|5.532508901172667|162.68050996705927|234|Red Boiling Springs, TN, USA
PVMO|IRISDMC|NM|36.4137|-89.6997|5.591636439468821|-164.33394267480546|98.3|UM Delta Research Portageville, MO
J52A|IRISDMC|TA|43.2407|-80.476402|5.599172386695854|72.77207472544418|273|Paris, ON, CAN
L53A|IRISDMC|TA|41.953899|-80.259804|5.633037964175546|86.04659346678584|355|Girard, PA, USA
Q53A|IRISDMC|TA|38.858601|-81.525101|5.636877129762965|119.53088808624067|310|Leroy, WV, USA
E47A|IRISDMC|TA|46.4547|-83.277702|5.672063021095348|33.557259552183524|246|Iron Bridge, ON, CAN
WVT|IRISDMC|IU|36.1297|-87.83|5.683800806783039|-179.9681944710801|170|Waverly, Tennessee, USA
R53A|IRISDMC|TA|38.3307|-81.952202|5.683956362366225|125.8485702737791|294|Hurricane, WV, USA
T51A|IRISDMC|TA|36.9655|-83.945396|5.699184178277646|147.00694650922753|329|Gray, KY, USA
ALLY|IRISDMC|LD|41.6492|-80.1448|5.7327995591877645|89.08067364466594|390|Allegheny College, Meadville, PA
F49A|IRISDMC|TA|45.762699|-82.042297|5.74427517487985|44.621163049693116|230|Sandfield, ON, CAN
D46A|IRISDMC|TA|46.890999|-84.035698|5.7538744300753075|26.78316796772281|353|Sault St. Marie, ON, CAN
MGMO|IRISDMC|NM|37.154|-92.2687|5.783224683347169|-142.21621627024376|453|Mountain Grove, MO
ERPA|IRISDMC|US|42.1175|-79.9891|5.833053212121083|84.39577598048976|306.3|Erie, Pennsylvania, USA
O54A|IRISDMC|TA|40.182098|-80.3778|5.85119585547143|103.71566825902276|357|Avella, PA, USA
U50A|IRISDMC|TA|36.4156|-84.843102|5.872118316116267|155.83722859181017|474|Jamestown, TN, USA
N54A|IRISDMC|TA|40.9617|-79.989197|5.938886668565505|95.63742671818578|408|Moraine State Park, Portersville, PA, USA
P54A|IRISDMC|TA|39.602001|-80.479599|5.989478311758724|109.23232274669793|473|Burton, WV, USA
T52A|IRISDMC|TA|37.107601|-82.985199|6.0072488644101885|139.97840026359688|436|Hallie, KY, USA
S53A|IRISDMC|TA|37.681499|-82.126404|6.020474612375906|131.46190180719904|564|Williamson, WV, USA
Q54A|IRISDMC|TA|38.983601|-80.833801|6.027525455616421|115.68764844239881|254|Coxs Mills, WV, USA
I52A|IRISDMC|TA|44.068001|-80.177002|6.033404790078035|65.49209764685952|505|Shelburne, ON, CAN
M54A|IRISDMC|TA|41.5079|-79.664703|6.102685245500881|90.14934534807234|488|Oil Creek State Park, Oil City, PA, USA
V48A|IRISDMC|TA|35.740002|-86.821899|6.123607330176239|172.33664161314175|278|Smith Brothers Farm, Spring Hill, TN, USA
E48A|IRISDMC|TA|46.4809|-82.165298|6.184044818862707|39.089347998417445|347|Lockeyer, ON, CAN
U51A|IRISDMC|TA|36.378601|-84.016502|6.185363751746164|150.23305346607668|472|La Follette, TN, USA
TZTN|IRISDMC|US|36.543472|-83.549944|6.223813278473742|146.45688372702824|394|Tazewell, Tennessee, USA
V49A|IRISDMC|TA|35.7663|-85.903|6.229709934876303|165.46761616405587|329|McMinnville, TN, USA
D47A|IRISDMC|TA|47.055801|-83.103798|6.230396114578207|31.11858871425067|498|Chapleau, ON, CAN
T53A|IRISDMC|TA|36.9823|-82.535004|6.3264095748457|138.04836448926295|818|Wise, VA, USA
L54A|IRISDMC|TA|42.234501|-79.3162|6.333055431155014|83.3455900593035|432|Sinclairville, NY, USA
I53A|IRISDMC|TA|43.823799|-79.591202|6.3627775407086515|68.82088411115409|195|Kortright Cn Earth Rangers Ctr, Woodbridge, ON, CA
R54A|IRISDMC|TA|38.190899|-80.990402|6.36395934140421|122.44057973899886|512|Victor, WV, USA
S54A|IRISDMC|TA|37.799702|-81.311401|6.412058115249547|126.60624174866426|636|Dingess, Beckley, WV, USA
MCWV|IRISDMC|US|39.6581|-79.8456|6.4166435883761865|106.98086594338639|280|Mont Chateau, West Virginia, USA
U52A|IRISDMC|TA|36.392899|-83.367104|6.4286128729050445|146.016943271578|510|Thorn Hill, TN, USA
H52A|IRISDMC|TA|44.6422|-79.888802|6.43423182240044|61.253641333401184|209|Wyevale, ON, CAN
P55A|IRISDMC|TA|39.507801|-79.8265|6.488432925429144|108.16317547139387|551|Reedsville, WV, USA
V50A|IRISDMC|TA|35.671299|-85.099998|6.498817304750911|160.03929491443895|287|Pikevile, TN, USA
Q55A|IRISDMC|TA|38.995201|-80.0812|6.533041894489161|112.99240579328122|657|Buckhannon, WV, USA
V51A|IRISDMC|TA|35.803299|-84.351097|6.59048375086685|154.6391130329848|243|Loudon, TN, USA
O55A|IRISDMC|TA|40.2076|-79.3041|6.62494485591515|101.19700281930703|469|Ligonier, PA, USA
EYMN|IRISDMC|US|47.9462|-91.4953|6.659048997729128|-21.69472134535852|475|Ely, Minnesota, USA
U40A|IRISDMC|TA|36.3563|-92.8535|6.706043400861419|-142.81734234071325|374|Yellville, AR, USA
N55A|IRISDMC|TA|40.7808|-78.986198|6.718068561115066|95.90062234702438|559|Marion Center, PA, USA
ECSD|IRISDMC|US|43.7337|-96.6141|6.726665669651255|-70.46722369511096|478|EROS Data Center, Sioux Falls, South Dakota, USA
T54A|IRISDMC|TA|37.060799|-81.576202|6.77034922131201|132.53144473113804|852|Tazewell, VA, USA
M55A|IRISDMC|TA|41.468601|-78.7649|6.777263766619439|89.89571518804188|531|Ridgway, PA, USA
U53A|IRISDMC|TA|36.364399|-82.5765|6.80094898730579|141.52548506155324|559|Fall Branch, TN, USA
W49A|IRISDMC|TA|35.1194|-86.264503|6.8044822818186415|169.1560027885705|251|Belvidere, TN, USA
K54A|IRISDMC|TA|42.609699|-78.690804|6.809506437867572|80.23035992663912|465|Basiliko Farm, Boston, NY, USA
V52A|IRISDMC|TA|35.841702|-83.595901|6.8184783687055255|149.75804438021143|328|Sevierville, TN, USA
PLAL|IRISDMC|NM|34.9824|-88.0755|6.833886203711094|-178.28247475030784|165|Pickwick Lake, AL
E50A|IRISDMC|TA|46.423199|-80.737801|6.861117391109579|45.40082746979305|242|Wahnapitae, ON, CAN
WVNY|IRISDMC|LD|42.4062|-78.6042|6.863573047103353|81.96360952518852|490|West Valley, New York
D48A|IRISDMC|TA|47.174301|-81.807198|6.86374640601014|36.61453817761047|434|Paudash Township, ON, CAN
R55A|IRISDMC|TA|38.282501|-80.119499|6.871340079749107|118.37702912341847|833|Marlinton, WV, USA
MPH|IRISDMC|NM|35.123|-89.932|6.890017030014623|-165.49053059332445|93|Memphis, TN
W50A|IRISDMC|TA|35.200199|-85.311897|6.898832839303684|162.6370512204204|587|Signal Mountain, TN, USA
J54A|IRISDMC|TA|43.2728|-78.639198|6.920267344845294|74.74929452289774|112|Appleton, NY, USA
S55A|IRISDMC|TA|37.7724|-80.501297|6.924439624907553|123.28921220129952|647|Lewisburg, WV, USA
L55A|IRISDMC|TA|42.183102|-78.436798|6.984042389532872|83.82962157747993|633|Hinsdale, NY, USA
F51A|IRISDMC|TA|45.928398|-79.915001|7.027126619076745|51.492665313422634|239|Arnstein, ON, CAN
U54A|IRISDMC|TA|36.520901|-81.820396|7.045445256383035|136.72394888675177|837|Nelson's Funny Farm, Mountain City, TN, USA
W51A|IRISDMC|TA|35.160599|-84.759903|7.071216054088401|159.19237615214288|260|Cleveland, TN, USA
Q56A|IRISDMC|TA|39.0401|-79.187103|7.132898807337304|110.02053833401996|430|Snyder Ridge, Maysville, WV, USA
D49A|IRISDMC|TA|47.272598|-81.356201|7.140825783776649|37.955256493206335|416|Beulah Township, ON, CAN
O56A|IRISDMC|TA|40.268299|-78.566299|7.149133408425488|99.40472322318658|684|Blue Knob State Park, Imler, PA, USA
T55A|IRISDMC|TA|37.117001|-80.784302|7.179528880050302|128.53888584673194|644|Pulaski, VA, USA
P56A|IRISDMC|TA|39.504398|-78.8386|7.194122102768536|105.74138367619061|249|Dayton Farm, Ripley, WV, USA
N56A|IRISDMC|TA|40.917099|-78.295303|7.205101715415894|93.97317325086193|561|West Decatur, PA, USA
KSU1|IRISDMC|US|39.1009|-96.6094|7.2082626537441765|-109.1969434606998|317|Kansas State University--Konza Prairie, Kansas, USA
M56A|IRISDMC|TA|41.4837|-78.182602|7.209707720110465|89.4056991743474|493|Emporium, PA, USA
K55A|IRISDMC|TA|42.727798|-78.069603|7.273049928125948|79.5140107912717|482|Perry, NY, USA
H53A|IRISDMC|TA|44.573601|-78.583199|7.2764908267812185|64.60367022413863|292|Bobcaygeon, ON, CAN
V53A|IRISDMC|TA|35.669399|-82.812401|7.279818567609957|145.9235329967624|681|Sandy Mush, NC, USA
R56A|IRISDMC|TA|38.407101|-79.403099|7.2823809921236915|115.10560948090017|902|Bull Pasture Mountain, McDowell, VA, USA
F52A|IRISDMC|TA|45.795101|-79.322701|7.309271249445559|54.130651644747815|351|Sundridge, ON, CAN
BLA|IRISDMC|US|37.2113|-80.42049|7.331480354575485|126.44585465359337|634|Blacksburg, Virginia, USA
W52A|IRISDMC|TA|35.093498|-83.927696|7.378770821997869|154.33249763941035|519|Murphy, NC, USA
X48A|IRISDMC|TA|34.451698|-87.045197|7.38728258745155|174.98552853258113|180|Hartselle, AL, USA
OXF|IRISDMC|US|34.5118|-89.4092|7.406628468779782|-169.8285900093765|101|Oxford, Mississippi, USA
G53A|IRISDMC|TA|45.1222|-78.623703|7.447266417651311|60.52772295545153|333|Haliburton, ON, CAN
U55A|IRISDMC|TA|36.5023|-81.047203|7.4677110413221515|133.10922485247517|863|TA2, Sparta, NC, USA
W41B|IRISDMC|TA|35.173599|-92.247902|7.484957020202833|-151.06691481181485|95|Gary Mavity, Velonia, AR, USA
J55A|IRISDMC|TA|43.265701|-77.816704|7.511744924466232|75.49982313887698|97|Hilton, NY, USA
SSPA|IRISDMC|IU|40.6358|-77.8876|7.562807341763221|95.6515117050032|270|Standing Stone, Pennsylvania
S56A|IRISDMC|TA|37.677101|-79.5662|7.573797216935897|120.38007206290224|449|Natural Bridge, VA, USA
V54A|IRISDMC|TA|35.7771|-81.9478|7.573889208680366|140.92034376354326|448|Nebo, NC, USA
W53A|IRISDMC|TA|35.169601|-83.163002|7.5773579802934865|149.7369406381483|1180|Cullowhee, NC, USA
E51A|IRISDMC|TA|46.533298|-79.492401|7.608911601292715|48.852621277110764|369|G1948 Merrick Township, ON, CAN
X51A|IRISDMC|TA|34.5658|-84.857399|7.612637444099132|161.22011164066853|214|Calhoun, GA, USA
L56A|IRISDMC|TA|42.136501|-77.559097|7.635092371457236|84.14492113473712|688|Greenwood, NY, USA
X43A|IRISDMC|TA|34.518002|-90.881203|7.679265759516903|-160.81462915298096|53|Marvell, AR, USA
Q57A|IRISDMC|TA|39.035301|-78.410698|7.681932255006983|108.0836846113944|324|Strasburg, VA, USA
T56A|IRISDMC|TA|37.028801|-80.031097|7.685507398012812|125.93951971777729|387|Rocky Mt, VA, USA
BGNE|IRISDMC|TA|41.408298|-98.1502|7.7250058574039135|-89.56362504757404|573|Belgrade, NE, USA
N57A|IRISDMC|TA|40.7556|-77.550903|7.788520801703205|94.38580346620735|306|Milroy, PA, USA
I55A|IRISDMC|TA|44.216099|-77.681702|7.790607720135384|68.63139349209673|132|Frankford, ON, CAN
P57A|IRISDMC|TA|39.483501|-78.012604|7.796485119643358|104.13401104210253|191|Homestead Farm, Martinsburg, WV, USA
D50A|IRISDMC|TA|47.166801|-79.841202|7.809396362834071|44.03097231191259|331|G1974 Best Township, ON, CAN
K56A|IRISDMC|TA|42.698101|-77.324402|7.81784406089189|79.98896691179777|575|Middlesex, NY, USA
X52A|IRISDMC|TA|34.603199|-83.893799|7.842082380689109|155.56248103802798|481|Dahlonega, GA, USA
O57A|IRISDMC|TA|40.2104|-77.635399|7.849868636079333|98.39653327009941|377|Amberson, PA, USA
V55A|IRISDMC|TA|35.851799|-81.214897|7.87288426090874|137.05675145246374|313|Morning Dew, Taylorsville, NC, USA
UALR|IRISDMC|NM|34.7751|-92.3429|7.877682844510371|-151.8384270008641|138|University of Arkansas, Little Rock
G54A|IRISDMC|TA|45.3979|-78.089798|7.901542543572184|59.746462272398404|465|Lake Saint Peter, ON, CAN
S57A|IRISDMC|TA|37.760502|-78.953598|7.925436272205509|117.83040241479321|264|Dark Hollow, Roseland, VA, USA
R57A|IRISDMC|TA|38.297001|-78.523201|7.935600928746938|113.23001958889697|230|Stanardsville, VA, USA
U56A|IRISDMC|TA|36.347198|-80.382896|7.9479700638657516|131.01081692284458|363|King, NC, USA
E52A|IRISDMC|TA|46.285099|-78.656898|7.956023193025176|52.7127001133468|252|Mattawa, ON, CAN
